customer_node,node_name,customer_number,customer_name_1,customer_name_2,country,city,region,postal_code,house_number_and_street,first_telephone_number,email_address,dso_type_2
"","",0041506463,DR. GEORGE KARRAS,"",CA,TORONTO,ON,M4Y 1E7,14 WELLESLEY ST WEST,416-928-1234,"",Private Practice
"","",0041510239,DR. BRIAN MEGAS,"",CA,CHEMAINUS,BC,V0R 1K0,2849 OAK ST.  P.O. BO 180,250-246-9921,"",Private Practice
"","",0041510056,DR. STEVE KOROL,"",CA,SASKATOON,SK,S7T 0G3,4 - 303 STONEBRIDGE BLVD,306-244-4656,stonebridgedental@shaw.ca,Private Practice
"","",0041502646,Dr. James Stone,"",CA,ANCASTER,ON,L9K 1M1,56 STONEHENGE DRIVE,226 938 1204,mickeyfinn1@bell.net,Private Practice
"","",0041505069,DR. BRIAN WONG,TWIN DENTAL,CA,EDMONTON,AB,T6E 6C7,6258 99th Street NW,780-433-5735,info@twindental.ca,Private Practice
"","",0041500668,P. Wilk Dent. Prof. Corp.,"",CA,London,ON,N6H 1T3,303 - 350 Oxford Street West,519-657-3999,receptiondentalarts@rogers.com,Private Practice
"","",0041500640,D G DENTAL LABORATORY LTD,"",CA,NEW WESTMINSTER,BC,V3M 5T5,230-522 7th Street,604-524-0018,"",Private Practice
"","",0040649457,Fourth Avenue Dental Clinic,Dr. Nishant Goswami,CA,Vancouver,BC,V6J 1M7,1905 W 4th Avenue,604 736 2505,NISHANTGOSWAMI007@YAHOO.COM,Private Practice
"","",0041517210,Innovative Denture Solutions,Dr. Andrei Petrov,CA,Newmarket,ON,L3X 1X3,16610 Bayview Avenue,888 634 1978,"",Private Practice
"","",0041524777,Bennett Dental,Dr.T Scott Bennett,CA,SHERWOOD PARK,AB,T8B 1B7,220-200 Festival Lane,780 467 2900,tscottbennett@gmail.com,Private Practice
"","",0040610119,Dr. Erin Derraugh,Canadian Denture & Implant Centres,CA,Calgary,AB,T3A 2L6,4600 Crowchild Trail Northwest,403 771 3368,"",Private Practice
"","",0041519620,DENTAL CARE ASLEEP,DR. JASON WONG,CA,KITCHENER,ON,N2P 2R5,2480 HOMER WATSON BOULDEVARD,519-896-0204,info@dentalanesthesia.ca,Private Practice
"","",0041516268,HORIZON DENTAL,DR. JEREMY COOPER,CA,TABER,AB,T1G 1V2,5401 50 AVENUE,403 223 8979,"",Private Practice
"","",0041518570,ASPRAKIS & DANTI DENTISTRY,DR. GEORGE ASPRAKIS,CA,TECUMSEH,ON,N8N 1M5,12345 TECUMSEH ROAD E,519-979-8333,"",Private Practice
"","",0041522702,MILL LAKE DENTAL,DR. RUBY S. BHULAR,CA,ABBOTSFORD,BC,V2S 2B4,33324 SOUTH FRASER WAY,604-852-2171,info@milllakedental.com,Private Practice
"","",0041522324,PERIDOT DENTAL CENTRE,DR. ELHAM NASIRI,CA,VAUGHAN,ON,L4H 0P6,7-6175 HIGHWAY 7,416-743-2385,IMANSABETAHD@YAHOO.COM,Private Practice
"","",0041516334,QUEEN RONCY DENTAL,DR TRONG QUI DAO,CA,TORONTO,ON,M6R 3B2,507-27 RONCESVALLES AVE,416 531 8887,microsharp@yahoo.com,Private Practice
"","",0041522015,Ottawa Smiles Family Dental,Fady Sadek DDS,CA,Ottawa,ON,K1V 8A3,1935 Bank St,613-520-0222,fady.sadek@hotmail.com,Private Practice
"","",0041517005,ZZ_MOUNTAINVIEW DENTAL HEALTH & IMP,DR SHAHROOZ BOSORGI,CA,CHILLIWACK,BC,V2R 3G3,206-45485A KNIGHT RD,604-824-8610,Sharuzb@gmail.com,Private Practice
"","",0041516975,SANTE DENTAIRE GLOBALE,DR. EMILIE BILODEAU,CA,SAINT-BRUNO-DE-MONTARVILLE,QC,J3V 3T5,1420 RUE MONTARVILLE,450 461 1444,"",Private Practice
"","",0041520238,CLINIQUE DENTAIRE WARWICK,DR. ISANGE REMACLE,CA,WARWICK,QC,J0A 1M0,6 RUE BEAUCHESNE,819 358 5000,info.cdw@dentistesrema.com,Private Practice
"","",0041521812,FLOSS & GLOSS DENTISTRY,DR. JOSHUA SHIEH,CA,MISSISSAUGA,ON,L5M 1L9,1-265 QUEEN STREET SOUTH,905-997-7799,info@flossandgloss.ca,Private Practice
"","",0041524206,DR. BENJAMIN HO DENTISTRY,DR. BENJAMIN HO,CA,MARKHAM,ON,L3R 9S6,1005-32 SOUTH UNIONVILLE AVENUE,905-604-3688,DRBENHOOFFICE@GMAIL.COM,Private Practice
"","",0041524362,PROVIDENCE DENTAL CENTER,DR. GEORGE PAZHAMPALLIL,CA,BRAMPTON,ON,L6W 3C9,6 - 1 KENNEDY ROAD SOUTH,905-456-8087,INFO@PROVIDENCEDENTALCENTER.CA,Private Practice
"","",0041524634,DR. OMID SHAFIEY,DR. OMID SHAFIEY,CA,SURREY,BC,V4N 2H4,104-15623 104 AVE,778 391 0513,info@guildfordvillagedental.com,Private Practice
"","",0041522945,YARED DENTAL LABRATORY,NICOLAS YARED,CA,LAVAL,QC,H7R 1T8,B-3366 SAINTE ROSE BOULEVARD,438 936 0303,NICOLASFYARED@GMAIL.COM,Private Practice
"","",0041524300,DR. HUONG VU,DR. HUONG VU,CA,SAINT-HUBERT,QC,J3Z 1B8,1780 GAETAN BOUCHER,450-445-6466,Vudmd92@yahoo.ca,Private Practice
"","",0041521972,TOOTHWORKS COLLEGE PARK DENTAL,DR. AMIT PURI,CA,TORONTO,ON,M5B 2H4,M16-444 YONGE STREET,416-599-9888,INFO@COLLEGEPARKDENTAL.CA,Private Practice
"","",0041518976,CLINIQUE DENTAIRE DES MASKOUTAIN,DR. PATRICK D. LEMOINE,CA,SAINT-HYACINTHE,QC,J2S 5H5,2197 AVENUE STE ANNE,450-261-1611,infocdmaskoutains@gmail.com,Private Practice
"","",0041517380,ROYAL CITY DENTAL,DR. JUAN MEDINA,CA,GUELPH,ON,N1H 1C4,238 SPEEDVALE AVENUE WEST,519-836-6888,INFO@ROYAL-CITY-DENTAL.COM,Private Practice
"","",0041520127,PACIFIC RIM DENTAL DOWNTOWN,DR. MARJAN GHOLIZADEH,CA,VICTORIA,BC,V8W 1M1,841 YATES STREET,778-432-2726,pacificrimdental@shaw.ca,Private Practice
"","",0041523731,DR. AHMED ISMAIL,"",CA,ABBOTSFORD,BC,V2S 2C9,101-34654 DELAIR ROAD,778-995-6399,ahmed.ismail@dal.ca,Private Practice
"","",0041512155,PROTECH DENTAIRE INC,"",CA,LAVAL,QC,H7E 2C2,201-3360 BOULEVARD CONCORDE EAST,438 889 9119,azzilord@gmail.com,Private Practice
"","",0041505362,Montreal Children's Hospital,Dental Clinic,CA,MONTREAL,QC,H3Z 1X3,W-222 - 1040 Atwater,514-412-4400-...,"",Private Practice
"","",0041511751,MIKE PARR - TRAINING,c/o UPS Store,CA,LONDON,ON,N6H 5N7,611 WONDERLAND RD N.,"","",Private Practice
"","",0041511926,"GORD KLASSEN, DENTURIST",TISDALE DENTURE CLINIC,CA,TISDALE,SK,S0E 1P0,715 - 100TH STREET,306-873-2041,"",Private Practice
"","",0041508583,DR RICHARD W COLE,MONCTON NORTH DENTAL CENTRE,CA,MONCTON,NB,E1G 1A9,7 - 1888 MOUNTAIN RD,506-857-0589,"",Private Practice
"","",0041510148,VGH DENTAL CLINIC,DIAMOND HEALTH CARE CENTRE,CA,VANCOUVER,BC,V5Z 1M9,2775 LAUREL STREET,604-875-4111-...,"",Private Practice
"","",0041508105,Dr's Brian Warshafsky & Neil Silver,W.S. (Thornhill) Hyg Services Inc.,CA,THORNHILL,ON,L4J 8L7,531 ATKINSON AVE,905-886-9900,"",Private Practice
"","",0041500254,Hughson South Dental Centre,Dr.'S Blair And Ng,CA,Hamilton,ON,L8N 2B6,183 Hughson Street South,905-528-0303,"",Private Practice
"","",0041500924,W. FINKELSTEIN DENTAL SVC INC,Dr. William Finkelstein,CA,MONTREAL,QC,H3X 2H9,404-5250 Boul Decarie,514-484-2322,"",Private Practice
"","",0041523293,UNITED DIGITAL DENTAL LAB,MR.GARRY SADDEN,CA,CALGARY,AB,T2C 4T7,204- 3505 52ND ST SE,403-617-4788,GARRYSADDEN@ICLOUD.COM,Private Practice
"","",0040645573,South Calgary Oral Surgery,Dr. Brett Habijanac,CA,Calgary,AB,T2W 4Y1,10655 Southport Road South West,403 271 1665,bhabijanac@gmail.com,Private Practice
"","",0041519154,IVOIRE SANTE DENTAIRE LONGUEUIL,JULIEN BORY,CA,MONT-LAURIER,QC,J9L 1K6,439 BOULEVARD ALBINY PAQUETTE,450-651-3174,jbory@ivoire.ca,Private Practice
"","",0041510682,DR. SHAIROZ MEGHJI,"",CA,CALGARY,AB,T3G 2A7,101 - 1829 RANCHLANDS BLVD NW,403-241-4242,"",Private Practice
"","",0041510878,DR. JOSEPH FRIEDLICH,"",CA,TORONTO,ON,M4T 2S9,216 - 1560 YONGE ST,416-921-7477,jfriedlich@sympatico.ca,Private Practice
"","",0041511651,DR. MAY RANE,WINDSOR SQUARE DENTAL,CA,SURREY,BC,V4A 9E3,265 - 1959 152ND STREET,604-538-1204,windsordental@telus.net,Private Practice
"","",0041503603,Dr. Maryam Adibfar dentistry,Professional Corporation,CA,Toronto,ON,M4S 1Y2,508-1849 Yonge St,416-486-1849,"",Private Practice
"","",0041500318,Dr. Gordon Boyd,"",CA,Vancouver,BC,V6Z 2S5,1065 Horby Street,604-685-5255,drgfboyd@telus.net,Private Practice
"","",0041500357,Dr. Peter Brymer,"",CA,Toronto,ON,M4T 2S9,200 - 1560 Yonge Street,416-964-6671,pbrymer@sympatico.ca,Private Practice
"","",0041509025,DR. JERZY A SZMIGIEL,"",CA,MONTREAL,QC,H4A 3J6,101 - 4219 BOUL DECARIE,514-845-8904,jerzyszmigiel@hotmail.com,Private Practice
"","",0041501221,Dr. Clyde Hillier,"",CA,London,ON,N6C 1H3,195 Bruce St.,519-433-5111,hunthill@rogers.com,Private Practice
"","",0041509143,DR. JEFFREY BRILL,SOUTH BOLTON DENTAL,CA,BOLTON,ON,L7E 2Y3,5 - 40 MCEWAN DRIVE,905-857-2155,southboltondental@bellnet.ca,Private Practice
"","",0041503272,Dr. John M. Kit,"",CA,St Catharines,ON,L2M 4T9,387 Vine St,905-935-4603,"",Private Practice
"","",0041506971,DR DORIS MARCHAND,"",CA,SAINTE-THECLE,QC,G0X 3H0,494 NOTRE-DAME ST,418-365-5158,"",Private Practice
"","",0041507482,DR ANDRE MENARD,"",CA,COWANSVILLE,QC,J2K 2X8,512 RUE DU SUD,450-263-4806,cdma@qc.aira.com,Private Practice
"","",0041506946,DR MARTIN LEBLANC,"",CA,MONT-TREMBLANT,QC,J8E 3J9,1200 RUE DE ST-JOVITE,819-681-0069,"",Private Practice
"","",0041500808,Dr. Patricia Dumea,"",CA,Montreal,QC,H2B 1M2,2832 Fleury Est,514-387-0827,"",Private Practice
"","",0041504791,DR BRUCE STANLEY,"",CA,TORONTO,ON,M4S 2A9,203 - 2179 YONGE ST,416-488-6633,"",Private Practice
"","",0041508796,DR. BRIAN SMITH,BURNHAM DENTAL,CA,PETERBOROUGH,ON,K9J 2V4,103 - 270 CHARLOTTE STREET,705-743-8385,treatment@burnhamdental.ca,Private Practice
"","",0040541929,Dr. Ken Yaegaki,Univ. of BC.,CA,Vancouver,BC,V6T 1Z3,2199 Westbrook Mall,604 512 0943,"",Private Practice
"","",0041511280,DR. SERGE VEILLETTE,CLINIQUE DENTAIRE SERGE VEILLETTE,CA,TROIS-RIVIERES,QC,G8T 3K6,60 BOUL. SAINTE-MADELEINE,819-374-6311,"",Private Practice
"","",0041507354,DR. MARC COULOMBE,THE DENTAL STUDIO,CA,EDMONTON,AB,T5J 3C6,9828 101A AVE. N.W.,780-424-6272,thedentalstudio@telusplanet.net,Private Practice
"","",0041505020,DR BARRIE G. BRUNDIGE,"",CA,UPPER TANTALLON,NS,B3Z 1E3,5209 MARGARET'S BAY RD,902-826-2151,"",Private Practice
"","",0041503934,Community Denture Clinic,Ken Blunt / Ron Postings,CA,Sidney,BC,V8L 1Z5,3-2227 James White Blvd.,250-655-7009,committeedentureclinic@shaw.ca,Private Practice
"","",0041507134,DR NANCY WASSEF,"",CA,PINCOURT,QC,J7V 5K7,88 5E AVENUE,514-425-3368,"",Private Practice
"","",0041523207,RENO DENTAL CENTER,REZA MOHAMMAD  NOEI DDS,CA,HAMILTON,ON,L9C 2Z1,612 UPPER JAMES ST,905-385-3111,INFO@RENODENTALCENTRE.COM,Private Practice
"","",0041502057,Christopher Nordell,"",CA,Victoria,BC,V8V 4T4,21-435 Simcoe St.,250-995-1663,tooth.guy@shawcable.com,Private Practice
"","",0041505171,DR STEPHEN C. THORDARSON,"",CA,OAKVILLE,ON,L6J 3G4,123 TRAFALGAR RD,905-849-0558,stephen@thordarson.ca,Private Practice
"","",0041506703,DR. SAM EDWORTHY,"",CA,ABBOTSFORD,BC,V2S 2B4,10- 33324 SOUTH FRASER WAY,604-852-2171,info@milllakedental.com,Private Practice
"","",0041507149,DR. FRANCIS YEUNG,"",CA,NEW WESTMINSTER,BC,V3L 3W5,105 - 301 COLUMBIA STREET E.,604-522-2425,"",Private Practice
"","",0041509172,DRE MARIE DANIELLE MESSIER,"",CA,SAINT-BRUNO,QC,J3V 3T5,201 - 1494 RUE MONTARVILLE,450-461-1314,"",Private Practice
"","",0041510106,DR. TREVOR USHKO,WEST CENTRAL DENTAL,CA,EDMONTON,AB,T5M 1Y8,12110 - 107 AVE NW,780-455-0479,"",Private Practice
"","",0041509431,DR. JEFFREY YOUSTER,"",CA,MONTREAL,QC,H2Z 1X4,02- 200 RENE LEVESQUE O. West,514-285-8771,cdgfdent@gmail.com,Private Practice
"","",0041507190,DR. GLENN VANDEPEEAR,"",CA,KAMLOOPS,BC,V2E 2N1,404 - 1150 HILLSIDE DRIVE,250-374-2646,drglennvan@hotmail.com,Private Practice
"","",0041509831,DR. FRANK KALAMUT,"",CA,TORONTO,ON,M5R 1G2,76 SCOLLARD ST,416-964-9299,"",Private Practice
"","",0041500259,Dr. Ken Blankstein,Dr. Ken Blankstein (1996) Inc.,CA,Langley,BC,V2Y 1X8,301-6351 197Th Street,604-532-9686,ken@willowbrookos.com,Private Practice
"","",0041501334,Dr. David P. Johnson,"",CA,Milton,ON,L9T 5E4,201-550 Ontario Street South,905-876-4701,drdjohnson.order@gmail.com,Private Practice
"","",0041519116,CLINIQUE DENTURO IDENTIQUE,MS. ANICK BROUILLETTE,CA,LAVAL,QC,H7L 4S9,2735 BOUL DE OISEAUX,514-688-5818,info@identique.ca,Private Practice
"","",0041503763,Dr. Nairi Kalanian,"",CA,Montreal,QC,H3G 1W1,611-1414 rue Drummond,514-844-2334,"",Private Practice
"","",0041513437,DENTX LAB,"",CA,EDMONTON,AB,T5G 0A2,UNIT 101  9219 111 AVENUE,780-705-6166,info@dentxlab.com,Private Practice
"","",0041513814,DR. MICHAEL MACPHEE,DENTISTRY PROFESSIONAL CORPORATION,CA,SMITHS FALLS,ON,K7A 1M5,24 MAIN STREET WEST,613-283-6870,"",Private Practice
"","",0041516968,The University of Western Ontario,Assist  Professor Schulich Medi & D,CA,London,ON,N6A 3K7,1151 Richmond Street,519 661 2111-...,lkalman@uwo.ca,Private Practice
"","",0041519182,DR. TINA DHILLON DMD,"",CA,WEST VANCOUVER,BC,V7V 1E1,2461 BELLEVUE AVE WEST,604-922-0144,info@dundaravedentist.com,Private Practice
"","",0041512912,DR. TOM ADAMS,"",CA,Beamsville,ON,L0R 1B0,5041 King Street,905-563-4001,"",Private Practice
"","",0041512889,Dr.Amit Chaudhry,"",CA,SIDNEY,BC,V8L 1Y2,214-2506 Beacon Avenue,250-656-0711,seasidedental@shaw.ca,Private Practice
"","",0041512622,DR. ANASTASIA CHOLAKIS,"",CA,WINNIPEG,MB,R3E 0W2,D343 - 780 BANNATYNE AVE,204-488-4564,"",Private Practice
"","",0041513944,ABSOLUTE DENTAL CARE,DR DAVID HURST,CA,CANMORE,AB,T1W 2B7,207-820 MAIN STREET,587-361-1777,ABSOLUTEDENTALCANMORE@GMAIL.COM,Private Practice
"","",0041512506,DR. TERESA NOWAK,"",CA,ETOBICOKE,ON,M9C 1Z6,4213 BLOOR ST. W,416-626-2585,tenowak@aim.com,Private Practice
"","",0041519494,ZZ_DESTINATION DENTAIRE LAVAL EST,"",CA,LAVAL,QC,H7E 0A3,5205 BOULEVARD ROBERT-BOURASSA,450-232-7808,"",Private Practice
"","",0041505688,DR. MANEESH GUPTA,"",CA,MARKHAM,ON,L6C 3E5,3 - 549 BUR OAK AVE.,905-887-1767,bur_oak_dental@rogers.com,Private Practice
"","",0041503177,DR. ARYN SCHMIDT,"",CA,REGINA,SK,S4S 6W8,103-3725 Pasqua Street,306-359-3945,aschmidt@reginalakeviewdental.ca,Private Practice
"","",0041509176,DR. JERALD PRUNER,"",CA,EDMONTON,AB,T6H 5P9,100 - 5555 CALGARY TRAIL NW,780-437-6777,karenbischoff@seoralsurgery.ca,Private Practice
"","",0041512854,Dr. Jonathan Ng,"",CA,Vancouver,BC,V5Z 1K1,1403 - 805 West Broadway,604-805-6717,dr.ng@prosthodontist.ca,Private Practice
"","",0041503472,Opal Dental Laboratory,"",CA,Orleans,ON,K1W 1B9,6123 Buttonfield Pl,613-834-7900,v.k.w.opal@rogers.com,Private Practice
"","",0041507137,DR. JULIANA M PARIS,"",CA,TORONTO,ON,M4T 1L2,901- 21 ST. CLAIR AVENUE EAST,416-967-1181,juliana.paris@sympatico.ca,Private Practice
"","",0041525643,DR. JUDE EL-MOHAMAD,"",CA,LAVAL,QC,H7Y 0C1,954 RUE DES CLAMAPIPES,514-466-0100,jude.elmohamad@gmail.com,Private Practice
"","",0041516336,"DR. ERIC BELLIS,","",CA,WINDSOR,ON,N8Y 1R2,1695 OTTAWA STREET,519-258-2191,ericpaulbellis@gmail.com,Private Practice
"","",0041520528,DR. BRENT WONG,"",CA,WINNIPEG,MB,R3T 1Z9,1104 Pembina Highway,204-800-8080,brent@shinedental.ca,Private Practice
"","",0041525727,CLINIQUE DENTAIRE ST-BERNARD,Dr. Christine Lefebvre,CA,SAINT-BERNARD,QC,G0S 2G0,"203, 1 ÈRE RUE NORD",418-475-4323,dentistestbernard@globetrotter.net,Private Practice
"","",0041520145,Digital Dental Solutions,"",CA,Mississauga,ON,L5E 2M6,7-1121 Haig Blvd,416 562 4371,Keri@digitaldentalsolutions.ca,Private Practice
"","",0041514807,COSTIN VLADAU,"",CA,Oakville,ON,L6M 3T9,2042 Glenhampton Road,905-807-1312,vlaco81@gmail.com,Private Practice
"","",0041525826,E-PRO DENTAL,Dr. Jeffrey Jeng,CA,RICHMOND,BC,V6X 4E2,2100-8788 MCKIM WAY,604-370-6786,business@eprodental.com,Private Practice
"","",0041521392,Centre Dentaire Vaillancourt,"",CA,ANCIENNE-LORETTE,QC,G2E 5W2,202-6385 boulevard Wilfrid-Hamel,418-871-3535,verovaill@gmail.com,Private Practice
"","",0041502929,Dr. Jeffrey Weaver,"",CA,AURORA,ON,L4G 6V8,1 - 258 Earl Stewart Dr,905-713-6003,"",Private Practice
"","",0041520071,All Smiles Denture Clinic,Tyler Jordan,CA,Rimbey,AB,T0C 2J0,4925-50th Avenue,403-843-1110,allsmdc@telus.net,Private Practice
"","",0041525886,DR. ALON BORENSTEIN,"",CA,HAMILTON,ON,L8N 1K4,301-460 MAIN STREET EAST,905-923-5185,dr.alon.borenstein@gmail.com,Private Practice
"","",0041524025,DR. RAPHAEL PELEG,"",CA,TORONTO,ON,M6A 2H6,74 PRINCE CHARLES DRIVE,416 301 3738,info@stroudental.ca,Private Practice
"","",0041513830,DR. YVAN TESOLIN,"",CA,SAINT-PHILIPPE,QC,J0L 2K0,32 RUE RATHE,514-444-3929,biankaalepin@gmail.com,Private Practice
"","",0041519403,DR. MARTA PRYSTAYKO,"",CA,TORONTO,ON,M6S 4W4,305-2425 BLOOR STREET W,416-767-6626,Drmp@bellnet.ca,Private Practice
"","",0041524346,UNIFOR DENTAL,"",CA,OSHAWA,ON,L1J 8L4,1425 PHILLIP MURRAY AVENUE,905 579 8730,unifordental@outlook.com,Private Practice
"","",0041518641,DR. CORY WURMAN,"",CA,NORTH YORK,ON,M2J 0H4,E-5 38 Forest Manor Rd,4169456747,corywurmandental@gmail.com,Private Practice
"","",0041518779,DR. JEAN SEBASTIEN DESROCHERS,"",CA,MONTREAL,QC,H2S 2G5,203-6455 RUE CHRISTOPHE-COLOMB,514-277-7444,"",Private Practice
"","",0041523665,DR. MICHAELA BURLEY,"",CA,WINNIPEG,MB,R3C 4K5,305-400 ST. MARY AVENUE,204-957-0077,docmic@mts.net,Private Practice
"","",0041523142,DENTISTRY ON JAMIESON,"",CA,CAMBRIDGE,ON,N3C 3X1,295 JAMIESON PARKWAY,519 260 6600,anu.mukerji@gmail.com,Private Practice
"","",0041507772,ABERDEEN DENTAL,"",CA,VERNON,BC,V1T 2N1,201-3410 32nd Avenue,250-545-3319,drmp@shaw.ca,Private Practice
"","",0041519250,DR. MATTHEW SAWCHUK,"",CA,KINGSTON,ON,K7P 2X4,887 WOODBINE RD,613-389-3311,jenp@cogeco.net,Private Practice
"","",0041525575,562 ENDODONTICS,"",CA,LONDON,ON,N6B 2P9,562 WATERLOO STREET,519-601-3636,info@562endodontics.com,Private Practice
"","",0041516385,TORONTO REHAB CENTRE,"",CA,TORONTO,ON,M5G 2A2,1-005 - 550 UNIVERSITY AVENUE,416-597-3422,Claudia.Mandekic@UHN.ca,Private Practice
"","",0041516995,HARPREET DHILLON DDS,"",CA,VANCOUVER,BC,V5N 2T6,2249 KINGSWAY,604 558 2442,DHILLONDDS@GMAIL.COM,Private Practice
"","",0041503522,CLINIQUE DENTAIRE DU 48 DEGRÉ NORD,Dr. Helene Levesque,CA,VAL-D'OR,QC,J9P 1W4,1796 3eme Ave.,819-825-3368,"",Private Practice
"","",0041524826,Dentisterie Hanok Sainte Julienne,Patrick AUBIN,CA,SAINTE-JULIENNE,QC,J0K 3K0,1270 RTE 125,450 831 2241,infostejulienne@dentisteriehanok.com,Private Practice
"","",0041504374,Services chirurgicaux JP Fréchette,Martin Gaboury maxillo-facial Inc,CA,QUEBEC,QC,G1V 2M2,D3-1050 2875 BOUL LAURIER,418-704-7077,info@cliniqueoroshpere.com,Private Practice
"","",0041502322,Regina Dental Lab,"",CA,Regina,SK,S4S 2R3,2615 31St Avenue,306-522-5697,reginadentallab@sasktel.net,Private Practice
"","",0041506019,S B Dental Lab,"",CA,PENTICTON,BC,V2A 4M4,543 Ellis Street,250-492-5200,SBSMILES@SHAWCABLE.COM,Private Practice
"","",0041524006,MARKET LANE DENTAL OFFICE,DR. AMARPREET KAUR,CA,VAUGHAN,ON,L4L 4K9,9 & 10-140 WOODBRIDGE AVENUE,905-850-0079,DENTIST4343@GMAIL.COM,Private Practice
"","",0041524814,Waterloo smiles Dentistry,Dr.Javad Jalayer,CA,WATERLOO,ON,N2J 0C6,Unit C-188 King Street South,519 888 6063,Info@waterloosmiles.com,Private Practice
"","",0041507782,DR. RAMAN KOHLI,"",CA,BURLINGTON,ON,L7N 3V2,307-3155 HARVESTER RD,905-681-3240,wkperio@gmail.com,Private Practice
"","",0041500088,Appleby Dental Professionals,Dr. Sherri Hill,CA,Burlington,ON,L7M 4P6,1-4300 Upper Middle Road,905-331-7654,reception@applebydental.ca,Private Practice
"","",0041510410,CLINIQUE MIREILLE FAUCHER INC,"",CA,ROSEMERE,QC,J7A 2H4,216 BOUL LABELLE,450-543-4343,admnistration@simplicm.ca,Private Practice
"","",0041508755,DR. JAMES ROBINSON,"",CA,NEPEAN,ON,K2J 4Y6,18 - 1581 GREENBANK RD,613-825-6637,robinsondentalbarrhaven@gmail.com,Private Practice
"","",0041512270,DR. BILLY YU,"",CA,RICHMOND,BC,V7A 4R6,202-10151 NO. 3 ROAD,604-271-5522,"",Private Practice
"","",0041507547,LAB DENTAIRE ALPHA-TEC,"",CA,MONTREAL,QC,H2A 1Y7,3886 RUE JEAN-TALON EST,514-722-5838,bdpdenturo@mail.com,Private Practice
"","",0041509484,DR. FIRAS AL KHALILI,"",CA,KANATA,ON,K2L 4B6,205 - 600 TERRY FOX DRIVE,613-599-8555,info@terryfoxdental.com,Private Practice
"","",0041509125,HIGH RIVER DENTURE CLINIC,"",CA,HIGH RIVER,AB,T1V 1M3,103 - 520 MACLEOD TRAIL,403-652-1111,"",Private Practice
"","",0041504968,DR ROSARIO AMBAYEC,"",CA,MONTREAL,QC,H3T 1C7,SUITE 1- 3535 COTE ST-CATHERINE,514-731-6479,rose.ambayec@yahoo.com,Private Practice
"","",0041509956,LUC CYR,"",CA,DIEPPE,NB,E1A 6T6,392 GASPE ST,506 227 5196,luc.cyr@straumann.com,Private Practice
"","",0041523581,NOLANRIDGE DENTAL,DR. OKSANA KUTSENKO,CA,CALGARY,AB,T3R 1W7,255 NOLANRIDGE COURT NORTHWEST,403-796-9798,oakutsenko@gmail.com,Private Practice
"","",0041521787,BALL FAMILY DENTAL,DR LEANNE BALL,CA,KILLAM,AB,T0B 2L0,4913 50 STREET,587-877-4522,drballdental@gmail.com,Private Practice
"","",0041519146,DR. HARPREET AULAKH,"",CA,LANGLEY,BC,V3A 2W3,110 - 20103 40 AVENUE,604-533-7774,info@smile365.ca,Private Practice
"","",0041503429,Dr. Elizabeth A. Kovalcik,"",CA,Salmon Arm,BC,V1E 1T3,135B - 1151 10 Ave SW,250-832-3626,drekovalcik@gmail.com,Private Practice
"","",0041524797,Centre Dentaire Milan Brossard Inc.,Drs Gaied & Gayed,CA,SAINT-HUBERT,QC,J3Y 1A8,5580 boul. Grande-Allée,450 443-2800,info@dentistemilanbrossard.com,Private Practice
"","",0041520102,DR. HYAM KARAM,"",CA,MILTON,ON,L9T 0H1,2 - 61 JAMES SNOW PARKWAY NORTH,905-875-1006,info@whitedovedental.com,Private Practice
"","",0041522426,UNITY DENTAL - DR. HAJI,"",CA,UNITY,SK,S0K 4L0,6 - 100 1ST AVENUE WEST,306-228-2967,anis.haji@gmail.com,Private Practice
"","",0041512891,HARVARD DENTAL CENTRE,Dr.Peyman Hashemi,CA,DELTA,BC,V4E 2A8,201-6935 120 STREET,604 599-5600,INFO@HARVARDDENTLECENTRE.COM,Private Practice
"","",0041524821,LANGLEY DENTAL GROUP,DR. HOOMAN TEHRANI,CA,LANGLEY,BC,V2Y 3K8,UNIT B 130 20487 65 AVE,672-833-6825,BOOK@LANGLEYDENTALGROUP.COM,Private Practice
"","",0041518573,SIMPLY WELLNESS DENTAL,DR. VIC SHARMA,CA,BURNABY,BC,V5C 0J7,488 GAMMA AVENUE,604-393-3737,"",Private Practice
"","",0041525977,Northern Lakes Dental,Dr. Catherine Senecal,CA,NORTH BAY,ON,P1B 7M4,201 - 60 CHAMPLAIN STREET,705 472 5300,senecaldpc@gmail.com,Private Practice
"","",0041516229,THE DENTIST AT THICKWOOD,DR. JASMINE GILL,CA,FORT MCMURRAY,AB,T9H 5A9,201 THICKWOOD BLVD,780-790-1734,dentistsatthickwood@gmail.com,Private Practice
"","",0041524335,Village Creek Dental Care,Dr. Nabil Al-Nasseri,CA,STONEY CREEK,ON,L8G 1H8,42 KING STREET WEST,905-662-8378,nabil.alnasseri@hotmail.com,Private Practice
"","",0041525495,Click Smart Dentures,Dr. Blanchard,CA,HALIFAX,NS,B3M 4N9,117 Kearney Lake Road,902 476 7909,info@clicksmartdentures.ca,Private Practice
"","",0041524734,SHERWOOD DENTAL,DR. AVNISH GHAI & DR. RAKESH PATEL,CA,SHERWOOD PARK,AB,T8A 5V3,308-2018 SHERWOOD DRIVE,780-464-4166,INFO@SHERWOODPARKDENTAL.CA,Private Practice
